ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
Simple	8004	Borg voor weckpot Bakmix Brood met LEV	1	0	visible	, 	Deze borg is eenmalig, als je je lege pot weer bij ons inlevert, bij de aanschaf van een nieuwe mix.Je betaald dan  &euro;4.50 voor alleen de mix.	taxable	,	,	1	,	1,5	Category 6
Simple	1111	Bouillon Morga	1	0	visible	, 	,	taxable	,	,	1	,	5	Category 6
Simple	8001	Brood met LEV	1	0	visible	, 	Brood naar het recept van Iona.	taxable	,	,	1	,	8,5	Category 6
Simple	8003	Brood met LEV mix	1	0	visible	, 	,	taxable	,	,	1	,	4,5	Category 6
Simple	8007	Cacaonibs by LEV&Healthy 250 gram	1	0	visible	, 	,	taxable	,	,	1	,	4,5	Category 6
Simple		Celzout nummer 11 Silicea 400 tabletten	1	0	visible	, 	Silicium: 5 tot 7 tabletten per dag, start met 1 &agrave; 2 en langzaam opbouwen.Hoe sneller het smelt op de tong en hoe zoeter het smaakt, hoe meer het lichaam het nodig heeft.Tijdstip van inname is niet belangrijk, bij medicatie gebruik altijd twee uur tussen supplementen en medicatie behouden.	taxable	,	,	1	,	9,95	Category 6
Simple	1114	Culieet gezoet met stevia	1	0	visible	, 	,	taxable	,	,	1	,	7,7	Category 6
Simple	1113	Culieet glutenvrij	1	0	visible	, 	,	taxable	,	,	1	,	8,7	Category 6
Simple	1112	Culieet ongezoet	1	0	visible	, 	,	taxable	,	,	1	,	7,7	Category 6
Simple		Eqology bloedtest (vingerprik) Omega 3 en Omega 6/3 verhouding	1	0	visible	, 	,	taxable	,	,	1	,	84	Category 6
Simple	4003	Eqology Collageen 30 sticks	1	0	visible	, 	,	taxable	,	,	1	,	39	Category 6
Simple	4006	Eqology Energy Booster	1	0	visible	, 	Multivitamine voor meer energie	taxable	,	,	1	,	34	Category 6
Simple		Eqology kids oil	1	0	visible	, 	,	taxable	,	,	1	,	26	Category 6
Simple	4000	Eqology Omega 3 olie citroensmaak	1	0	visible	, 	,	taxable	,	,	1	,	36	Category 6
Simple	4001	Eqology Omega 3 olie sinaasappelsmaak	1	0	visible	, 	,	taxable	,	,	1	,	36	Category 6
Simple	4004	Eqology Proteïne Shake Vegan (actie 4 voor ? 99.00)	1	0	visible	, 	,	taxable	,	,	1	,	99	Category 6
Simple	4002	Eqology Vitamine K2/D3 30 capsules	1	0	visible	, 	,	taxable	,	,	1	,	28	Category 6
Simple	4005	Eqology vloeibare Multivitamine 880 ml	1	0	visible	, 	,	taxable	,	,	1	,	26,5	Category 6
Simple		Ergomax collageen	1	0	visible	, 	,	taxable	,	,	1	,	24,95	Category 6
Simple	9201	Exendo Glycine Magnesium	1	0	visible	, 	Glycine Magnesium voor het slapengaan, beter inslapen, beter doorslapen	taxable	,	,	1	,	44,5	Category 6
Simple	9200	Exendo Kaemferol	1	0	visible	, 	Geschikt voor hooikoortsklachten maar ook als natuurlijke pijnstiller	taxable	,	,	1	,	42,2	Category 6
Simple		Face cream travelsize Loveli	1	0	visible	, 	,	taxable	,	,	1	,	4,99	Category 6
Simple	8000	Granola met LEV	1	0	visible	, 	Homemade Granola by Ilona	taxable	,	,	1	,	7,95	Category 6
Simple	5500	Himalaya magnesium olie spray	1	0	visible	, 	,	taxable	,	,	1	,	16,95	Category 6
Simple	1180	Himalayazout navulling 950 gram	1	0	visible	, 	,	taxable	,	,	1	,	8,95	Category 6
Simple	1181	Juso Psyllium	1	0	visible	, 	,	taxable	,	,	1	,	10,5	Category 6
Simple		Kokosvlokken 200 gram	1	0	visible	, 	,	taxable	,	,	1	,	5,75	Category 6
Simple	10000	Leermiddelen Leefstijlcoaching	1	0	visible	, 	Leermiddelen Leefstijlcoaching	taxable	,	,	1	,	1108,4	Category 6
Simple	8005	LEV&Healthy potje Backing Soda	1	0	visible	, 	,	taxable	,	,	1	,	0	Category 6
